sp_name,month,param_id,value
Point Cook,9,NO2,4.84
Point Cook,9,O3,22.25
Point Cook,10,API,0.44
Point Cook,10,NO2,4.19
Point Cook,10,O3,22.48
Point Cook,11,API,0.5
Point Cook,11,NO2,4.16
Point Cook,11,O3,23.97
Point Cook,12,API,0.44
Point Cook,12,NO2,3.44
Point Cook,12,O3,20.41
Richmond,1,API,0.63
Richmond,1,CO,0.25
Richmond,1,NO2,8.29
Richmond,1,PM10,21.65
Richmond,2,API,0.64
Richmond,2,CO,0.28
Richmond,2,NO2,9.57
Richmond,2,PM10,21.01
Richmond,3,API,0.57
Richmond,3,CO,0.29
Richmond,3,NO2,11.78
Richmond,3,PM10,19.55
Richmond,4,API,0.78
Richmond,4,CO,0.38
Richmond,4,NO2,14.51
Richmond,4,PM10,19.66
Richmond,5,API,0.72
Richmond,5,CO,0.47
Richmond,5,NO2,15.84
Richmond,5,PM10,16.63
Richmond,6,API,0.71
Richmond,6,CO,0.47
Richmond,6,NO2,16.18
Richmond,6,PM10,14.69
Richmond,7,API,0.55
Richmond,7,CO,0.4
Richmond,7,NO2,15.44
Richmond,7,PM10,12.66
Richmond,8,API,0.51
Richmond,8,CO,0.34
Richmond,8,NO2,14.64
Richmond,8,PM10,13.72
Richmond,9,API,0.48
Richmond,9,CO,0.23
Richmond,9,NO2,12.35
Richmond,9,PM10,15.77
Richmond,10,API,0.5
Richmond,10,CO,0.26
Richmond,10,NO2,11.82
Richmond,10,PM10,16.74
Richmond,11,API,0.53
Richmond,11,CO,0.28
Richmond,11,NO2,10.35
Richmond,11,PM10,17.43
Richmond,12,API,0.46
Richmond,12,CO,0.25
Richmond,12,NO2,7.84
Richmond,12,PM10,16.25
Sunshine West,1,PM10,19.03
Sunshine West,2,PM10,18.11
Sunshine West,3,PM10,20.06
Sunshine West,4,PM10,17.56
Sunshine West,5,PM10,15.92
Sunshine West,6,PM10,16.18
Sunshine West,7,PM10,13.4
Sunshine West,8,PM10,15.44
Sunshine West,9,PM10,15.52
Sunshine West,10,PM10,16.09
Sunshine West,11,PM10,16.31
Sunshine West,12,PM10,18.32
Traralgon,1,API,0.72
Traralgon,1,NO2,4.75
