sp_name,year,month,param_id,PV
Richmond,2006,9,PM10,12182.099999999993
Richmond,2006,10,CO,54.70000000000022
Richmond,2006,10,NO2,8879.0
Richmond,2006,10,PM10,15348.999999999984
Richmond,2006,11,CO,45.80000000000011
Richmond,2006,11,NO2,7897.0
Richmond,2006,11,PM10,13777.600000000006
Richmond,2006,12,API,504.3199999999995
Richmond,2006,12,CO,121.6999999999996
Richmond,2006,12,NO2,7392.0
Richmond,2006,12,PM10,27496.39999999996
Traralgon,2006,1,API,625.8099999999996
Traralgon,2006,1,NO2,4309.0
Traralgon,2006,1,O3,13782.0
Traralgon,2006,1,PM10,16431.8
Traralgon,2006,1,SO2,2021.0
Traralgon,2006,2,API,301.0699999999998
Traralgon,2006,2,NO2,3767.0
Traralgon,2006,2,O3,9182.0
Traralgon,2006,2,PM10,11615.900000000001
Traralgon,2006,2,SO2,2381.0
Traralgon,2006,3,API,321.72000000000014
Traralgon,2006,3,NO2,4329.0
Traralgon,2006,3,O3,12239.0
Traralgon,2006,3,PM10,11614.599999999993
Traralgon,2006,3,SO2,1585.0
Traralgon,2006,4,API,383.9200000000002
Traralgon,2006,4,NO2,5398.0
Traralgon,2006,4,O3,9317.0
Traralgon,2006,4,PM10,9230.900000000001
Traralgon,2006,4,SO2,1818.0
Traralgon,2006,5,API,457.3999999999998
Traralgon,2006,5,NO2,6041.0
Traralgon,2006,5,O3,8202.0
Traralgon,2006,5,PM10,9768.599999999995
Traralgon,2006,5,SO2,2006.0
Traralgon,2006,6,API,567.0599999999998
Traralgon,2006,6,NO2,6388.0
Traralgon,2006,6,O3,6457.0
Traralgon,2006,6,PM10,11372.499999999987
Traralgon,2006,6,SO2,1693.0
Traralgon,2006,7,API,430.9099999999997
Traralgon,2006,7,NO2,6585.0
Traralgon,2006,7,O3,11557.0
Traralgon,2006,7,PM10,9236.999999999987
